Cod_Mun,Mun,Referencia,Pes_PBF,Pes_Cad,F_PBF_Domi,F_PBF_EP,F_CAD_EP
35083060320,Cabrália Paulista,03/20,670.0,2349,"11,76",123,139.0
35084050320,Cabreúva,03/20,4069.0,8779,"5,87",744,872.0
35085040320,Caçapava,03/20,8892.0,18375,"7,92",1931,2167.0
35086030320,Cachoeira Paulista,03/20,5836.0,9491,"17,53",1773,2283.0
35087020320,Caconde,03/20,3980.0,7305,"16,23",941,1030.0
35088010320,Cafelândia,03/20,1480.0,3482,"7,11",230,274.0
35089000320,Caiabu,03/20,414.0,1354,"8,16",105,120.0
35090070320,Caieiras,03/20,6207.0,18288,"5,62",1078,1227.0
35091060320,Caiuá,03/20,1314.0,2154,"21,17",422,515.0
35092050320,Cajamar,03/20,16057.0,28841,"21,79",5342,7757.0
35092540320,Cajati,03/20,5493.0,11757,"15,93",1211,1420.0
35093040320,Cajobi,03/20,1480.0,3748,"13,36",405,581.0
35094030320,Cajuru,03/20,3240.0,5833,"9,77",911,1052.0
35094520320,Campina do Monte Alegre,03/20,1043.0,2287,"14,68",252,316.0
35095020320,Campinas,03/20,113715.0,216640,"7,70",32939,38233.0
35096010320,Campo Limpo Paulista,03/20,8909.0,16974,"8,42",2443,2846.0
35097000320,Campos do Jordão,03/20,3384.0,9786,"5,82",409,467.0
35098090320,Campos Novos Paulista,03/20,963.0,1736,"15,08",203,224.0
35099080320,Cananéia,03/20,2185.0,4788,"14,94",382,423.0
35099570320,Canas,03/20,1342.0,2340,"23,45",379,469.0
35100050320,Cândido Mota,03/20,2977.0,7113,"8,69",680,725.0
35101040320,Cândido Rodrigues,03/20,270.0,795,"9,01",74,114.0
35101530320,Canitar,03/20,966.0,2310,"17,22",201,290.0
35102030320,Capão Bonito,03/20,12039.0,23384,"21,93",2650,3101.0
35103020320,Capela do Alto,03/20,3832.0,8172,"16,17",855,1155.0
35104010320,Capivari,03/20,7362.0,12191,"15,11",2472,3333.0
35105000320,Caraguatatuba,03/20,17951.0,41069,"11,92",4290,5014.0
35106090320,Carapicuíba,03/20,67670.0,120698,"14,31",20733,23984.0
35107080320,Cardoso,03/20,981.0,3548,"6,35",113,130.0
35108070320,Casa Branca,03/20,3885.0,6646,"12,12",1138,1268.0
35109060320,Cássia dos Coqueiros,03/20,342.0,924,"10,59",51,59.0
35110030320,Castilho,03/20,2283.0,6682,"9,51",378,448.0
35111020320,Catanduva,03/20,5798.0,15255,"4,14",1411,1596.0
35112010320,Catiguá,03/20,664.0,1954,"8,10",149,194.0
35113000320,Cedral,03/20,493.0,2940,"4,40",88,102.0
35114090320,Cerqueira César,03/20,2392.0,5422,"8,31",427,507.0
35115080320,Cerquilho,03/20,2203.0,6348,"3,19",450,539.0
35116070320,Cesário Lange,03/20,1235.0,3458,"6,37",176,214.0
35117060320,Charqueada,03/20,1957.0,3738,"11,81",583,824.0
35119040320,Clementina,03/20,916.0,2771,"9,23",181,228.0
35120010320,Colina,03/20,2041.0,3768,"10,26",684,805.0
35121000320,Colômbia,03/20,1316.0,3675,"22,49",398,528.0
35122090320,Conchal,03/20,4935.0,9039,"17,16",1313,1756.0
35123080320,Conchas,03/20,2118.0,4715,"9,60",464,557.0
35124070320,Cordeirópolis,03/20,1737.0,5980,"6,80",428,536.0
35125060320,Coroados,03/20,782.0,2793,"10,57",144,213.0
35126050320,Coronel Macedo,03/20,872.0,2234,"15,76",196,224.0
35127040320,Corumbataí,03/20,532.0,1087,"9,76",161,192.0
35128030320,Cosmópolis,03/20,4306.0,9766,"6,02",1050,1292.0
35129020320,Cosmorama,03/20,1151.0,2955,"13,92",298,449.0
35130090320,Cotia,03/20,18364.0,45204,"6,82",3919,4531.0
35131080320,Cravinhos,03/20,3965.0,8088,"12,02",1225,1756.0
35132070320,Cristais Paulista,03/20,953.0,2547,"9,13",179,216.0
35133060320,Cruzália,03/20,240.0,1092,"9,36",50,276.0
35134050320,Cruzeiro,03/20,9637.0,17875,"9,71",1999,2189.0
35135040320,Cubatão,03/20,18180.0,28522,"12,29",5863,6786.0
35136030320,Cunha,03/20,5198.0,10017,"20,25",1068,1165.0
35137020320,Descalvado,03/20,2149.0,5669,"5,72",366,423.0
35138010320,Diadema,03/20,51109.0,112231,"10,64",14963,17841.0
35138500320,Dirce Reis,03/20,171.0,843,"7,26",40,46.0
35139000320,Divinolândia,03/20,1494.0,3286,"10,79",372,446.0
35140070320,Dobrada,03/20,1244.0,2556,"12,91",315,449.0
35141060320,Dois Córregos,03/20,3152.0,7246,"9,05",613,708.0
35142050320,Dolcinópolis,03/20,206.0,896,"9,31",57,110.0
35143040320,Dourado,03/20,1335.0,2509,"12,92",330,456.0
35144030320,Dracena,03/20,2462.0,8427,"5,07",469,559.0
35145020320,Duartina,03/20,1236.0,4369,"7,98",119,155.0
35146010320,Dumont,03/20,1006.0,2095,"9,76",213,328.0
35147000320,Echaporã,03/20,1294.0,2951,"20,50",385,571.0
35148090320,Eldorado,03/20,3732.0,7224,"22,33",737,813.0
35149080320,Elias Fausto,03/20,3024.0,5456,"17,35",910,1292.0
35149240320,Elisiário,03/20,402.0,913,"11,43",138,204.0
35149570320,Embaúba,03/20,176.0,463,"5,60",52,67.0
35150040320,Embu das Artes,03/20,45695.0,89217,"14,75",13158,15300.0
35151030320,Embu-Guaçu,03/20,13656.0,31870,"20,79",3788,5641.0
35151290320,Emilianópolis,03/20,457.0,1248,"11,17",102,112.0
35151520320,Engenheiro Coelho,03/20,2108.0,6923,"7,80",435,543.0
35151860320,Espírito Santo do Pinhal,03/20,2637.0,6006,"6,15",727,830.0
35151940320,Espírito Santo do Turvo,03/20,434.0,1977,"7,49",49,63.0
35152020320,Estrela d'Oeste,03/20,644.0,2993,"5,46",161,190.0
35153010320,Estrela do Norte,03/20,210.0,898,"8,75",65,77.0
35153500320,Euclides da Cunha Paulista,03/20,2221.0,4504,"21,61",591,670.0
35154000320,Fartura,03/20,1955.0,5609,"8,95",407,479.0
35155090320,Fernandópolis,03/20,5944.0,16850,"8,22",1701,2492.0
35156080320,Fernando Prestes,03/20,450.0,1248,"6,41",70,100.0
35156570320,Fernão,03/20,235.0,558,"11,21",34,42.0
35157070320,Ferraz de Vasconcelos,03/20,27289.0,53020,"12,18",7849,8879.0
35158060320,Flora Rica,03/20,212.0,617,"11,11",55,59.0
35159050320,Floreal,03/20,301.0,1149,"9,12",89,147.0
35160020320,Flórida Paulista,03/20,1816.0,3463,"14,08",545,615.0
35161010320,Florínea,03/20,662.0,1727,"20,65",223,258.0
35162000320,Franca,03/20,25009.0,58880,"5,27",6047,7156.0
35163090320,Francisco Morato,03/20,38424.0,68105,"18,19",10614,12282.0
35164080320,Franco da Rocha,03/20,23845.0,42959,"14,65",7045,8300.0
35165070320,Gabriel Monteiro,03/20,192.0,971,"4,77",38,45.0
35166060320,Gália,03/20,467.0,2078,"6,21",54,65.0
35167050320,Garça,03/20,6143.0,15777,"12,02",1403,1610.0
35168040320,Gastão Vidigal,03/20,309.0,1248,"5,89",48,63.0
35168530320,Gavião Peixoto,03/20,562.0,1205,"8,67",89,105.0
35169030320,General Salgado,03/20,867.0,2667,"5,70",213,252.0
35170000320,Getulina,03/20,1544.0,3386,"13,39",441,524.0
35171090320,Glicério,03/20,614.0,1941,"12,27",169,264.0
35172080320,Guaiçara,03/20,1224.0,3627,"8,80",253,364.0
35173070320,Guaimbê,03/20,1248.0,2313,"22,28",378,488.0
35174060320,Guaíra,03/20,4195.0,8736,"9,11",1136,1335.0
35175050320,Guapiaçu,03/20,1240.0,3474,"5,02",250,303.0
35176040320,Guapiara,03/20,3648.0,9098,"19,34",719,823.0
35177030320,Guará,03/20,2918.0,5144,"11,55",650,716.0
35178020320,Guaraçaí,03/20,984.0,3151,"9,95",212,237.0
35179010320,Guaraci,03/20,1621.0,3145,"14,72",457,598.0
35180080320,Guarani d'Oeste,03/20,282.0,1154,"11,55",75,87.0
35181070320,Guarantã,03/20,1292.0,2640,"20,47",425,599.0
35182060320,Guararapes,03/20,2552.0,6848,"5,99",318,359.0
35183050320,Guararema,03/20,5563.0,11887,"18,17",1494,2066.0
35184040320,Guaratinguetá,03/20,11100.0,23153,"8,16",2836,3179.0
35185030320,Guareí,03/20,1541.0,4265,"8,54",277,343.0
35186020320,Guariba,03/20,4344.0,7885,"8,60",986,1120.0
35187010320,Guarujá,03/20,29794.0,58949,"9,20",5996,6711.0
35188000320,Guarulhos,03/20,149102.0,308275,"10,38",32091,36588.0
35188590320,Guatapará,03/20,1358.0,2426,"14,89",393,460.0
35189090320,Guzolândia,03/20,609.0,2006,"9,36",62,68.0
35190060320,Herculândia,03/20,1649.0,2883,"13,32",432,464.0
35190550320,Holambra,03/20,298.0,1053,"1,86",87,114.0
35190710320,Hortolândia,03/20,26712.0,54089,"10,80",7534,9953.0
35191050320,Iacanga,03/20,1296.0,3782,"11,51",361,552.0
35192040320,Iacri,03/20,895.0,2166,"11,54",234,286.0
35192530320,Iaras,03/20,1055.0,2284,"19,50",288,345.0
35193030320,Ibaté,03/20,5693.0,8876,"16,42",1455,1861.0
35194020320,Ibirá,03/20,1382.0,2701,"9,18",328,367.0
35195010320,Ibirarema,03/20,1858.0,3727,"24,16",593,790.0
35196000320,Ibitinga,03/20,5464.0,12988,"8,53",1274,1639.0
35197090320,Ibiúna,03/20,11828.0,20871,"11,88",2643,2989.0
35198080320,Icém,03/20,931.0,2338,"11,19",271,353.0
35199070320,Iepê,03/20,1248.0,3278,"13,87",415,472.0
35200040320,Igaraçu do Tietê,03/20,3996.0,7243,"16,40",1047,1408.0
35201030320,Igarapava,03/20,2319.0,5822,"5,72",319,365.0
35202020320,Igaratá,03/20,1896.0,3939,"16,44",436,524.0
35203010320,Iguape,03/20,8248.0,14169,"23,25",1830,2070.0
35204000320,Ilhabela,03/20,2479.0,7605,"6,88",589,670.0
35204260320,Ilha Comprida,03/20,2725.0,7241,"18,62",624,797.0
35204420320,Ilha Solteira,03/20,1301.0,5494,"3,97",208,251.0
35205090320,Indaiatuba,03/20,8343.0,30617,"3,02",1014,1230.0
35206080320,Indiana,03/20,710.0,1836,"11,70",178,223.0
35207070320,Indiaporã,03/20,559.0,1797,"14,57",148,261.0
35208060320,Inúbia Paulista,03/20,280.0,1101,"6,72",83,99.0
35209050320,Ipaussu,03/20,1819.0,4162,"9,36",478,552.0
35210020320,Iperó,03/20,4545.0,8446,"11,47",970,1112.0
35211010320,Ipeúna,03/20,708.0,1638,"7,00",134,165.0
35211500320,Ipiguá,03/20,619.0,1351,"9,99",171,233.0
35212000320,Iporanga,03/20,1286.0,2572,"25,04",347,399.0
35213090320,Ipuã,03/20,1982.0,5321,"9,73",421,480.0
35214080320,Iracemápolis,03/20,1338.0,3029,"5,40",306,366.0
35215070320,Irapuã,03/20,1051.0,2181,"12,26",271,407.0
35216060320,Irapuru,03/20,1258.0,2374,"17,32",352,374.0
35217050320,Itaberá,03/20,4321.0,7860,"21,86",1209,1320.0
35218040320,Itaí,03/20,2756.0,6759,"10,26",470,561.0
35219030320,Itajobi,03/20,1570.0,3198,"6,58",376,441.0
35220000320,Itaju,03/20,361.0,1003,"6,21",64,89.0
35221090320,Itanhaém,03/20,25688.0,45384,"26,14",8075,11297.0
35221580320,Itaoca,03/20,1145.0,1604,"32,73",333,339.0
35222080320,Itapecerica da Serra,03/20,17920.0,45888,"10,74",3772,4270.0
35223070320,Itapetininga,03/20,17379.0,37758,"8,96",3086,3496.0
35224060320,Itapeva,03/20,13208.0,27016,"14,21",3106,3436.0
35225050320,Itapevi,03/20,38301.0,64851,"12,81",9622,10793.0
35226040320,Itapira,03/20,5160.0,11999,"6,03",1486,1816.0
35226530320,Itapirapuã Paulista,03/20,1672.0,2482,"35,80",526,599.0
35227030320,Itápolis,03/20,1812.0,4234,"3,43",323,362.0
35228020320,Itaporanga,03/20,3525.0,6117,"20,73",987,1053.0
35229010320,Itapuí,03/20,1503.0,3300,"9,03",375,483.0
35230080320,Itapura,03/20,994.0,2424,"16,27",250,306.0
35231070320,Itaquaquecetuba,03/20,58138.0,117687,"14,02",12086,13727.0
35232060320,Itararé,03/20,8471.0,16808,"17,05",2304,2500.0
35233050320,Itariri,03/20,3259.0,5690,"17,01",731,824.0
35234040320,Itatiba,03/20,6429.0,14189,"4,36",1654,1936.0
35235030320,Itatinga,03/20,2796.0,6048,"10,47",759,901.0
35236020320,Itirapina,03/20,1903.0,3293,"13,09",561,759.0
35237010320,Itirapuã,03/20,1929.0,2968,"29,80",597,717.0
35238000320,Itobi,03/20,940.0,2224,"9,82",190,217.0
35239090320,Itu,03/20,16273.0,36696,"8,64",4436,5514.0
35240060320,Itupeva,03/20,5432.0,9448,"7,47",1191,1440.0
35241050320,Ituverava,03/20,4014.0,8074,"8,57",1170,1441.0
35242040320,Jaborandi,03/20,659.0,1993,"8,22",160,212.0
35243030320,Jaboticabal,03/20,8131.0,18867,"9,27",1906,2389.0
35244020320,Jacareí,03/20,21117.0,46835,"7,81",4117,4686.0
35245010320,Jaci,03/20,481.0,1874,"5,70",101,126.0
35246000320,Jacupiranga,03/20,3454.0,8039,"16,29",654,739.0
35247090320,Jaguariúna,03/20,3645.0,7772,"5,15",1015,1285.0
35248080320,Jales,03/20,3258.0,8629,"5,64",931,1118.0
35249070320,Jambeiro,03/20,791.0,1989,"10,05",188,256.0
35250030320,Jandira,03/20,9215.0,26378,"6,75",602,763.0
35251020320,Jardinópolis,03/20,4663.0,9631,"8,30",1053,1208.0
35252010320,Jarinu,03/20,3353.0,6806,"9,42",848,1072.0
35253000320,Jaú,03/20,7518.0,24835,"3,83",1346,1552.0
35254090320,Jeriquara,03/20,571.0,1595,"14,31",104,116.0
35255080320,Joanópolis,03/20,1153.0,2756,"7,54",193,209.0
35256070320,João Ramalho,03/20,613.0,1599,"11,31",138,202.0
35257060320,José Bonifácio,03/20,1727.0,6218,"3,70",106,129.0
35258050320,Júlio Mesquita,03/20,895.0,1674,"18,30",288,360.0
35258540320,Jumirim,03/20,259.0,784,"6,43",74,133.0
35259040320,Jundiaí,03/20,14895.0,33674,"3,39",3139,3766.0
35260010320,Junqueirópolis,03/20,2342.0,5210,"11,68",644,930.0
35261000320,Juquiá,03/20,3934.0,8173,"18,12",790,889.0
35262090320,Juquitiba,03/20,7838.0,14325,"20,43",1428,1593.0
35263080320,Lagoinha,03/20,960.0,1999,"15,65",248,270.0
35264070320,Laranjal Paulista,03/20,3098.0,7424,"10,59",852,1163.0
35265060320,Lavínia,03/20,551.0,1636,"7,76",116,146.0
35266050320,Lavrinhas,03/20,1518.0,2957,"19,91",365,390.0
35267040320,Leme,03/20,7598.0,23732,"6,32",927,1056.0
35268030320,Lençóis Paulista,03/20,4417.0,9554,"4,89",972,1082.0
35269020320,Limeira,03/20,30592.0,65383,"10,04",9687,13850.0
35270090320,Lindóia,03/20,620.0,1372,"5,40",70,86.0
35271080320,Lins,03/20,5742.0,12609,"6,11",1235,1397.0
35272070320,Lorena,03/20,9815.0,20832,"9,89",1055,1177.0
35272560320,Lourdes,03/20,328.0,1304,"12,27",91,142.0
35273060320,Louveira,03/20,3167.0,7722,"6,24",856,1344.0
35274050320,Lucélia,03/20,2423.0,5206,"11,85",755,985.0
35275040320,Lucianópolis,03/20,224.0,967,"9,08",48,90.0
35276030320,Luís Antônio,03/20,1733.0,4472,"11,43",463,634.0
35277020320,Luiziânia,03/20,814.0,2337,"12,68",160,229.0
35278010320,Lupércio,03/20,548.0,1700,"9,24",94,117.0
35279000320,Lutécia,03/20,363.0,1169,"12,62",98,112.0
35280070320,Macatuba,03/20,1196.0,3875,"5,01",95,112.0
35281060320,Macaubal,03/20,993.0,2675,"12,22",295,420.0
35282050320,Macedônia,03/20,406.0,1291,"6,76",57,72.0
35283040320,Magda,03/20,238.0,1465,"6,08",51,54.0
35284030320,Mairinque,03/20,5825.0,10879,"10,18",846,988.0
35285020320,Mairiporã,03/20,10115.0,25552,"9,01",1788,2172.0
35286010320,Manduri,03/20,1032.0,2685,"7,61",191,260.0
35287000320,Marabá Paulista,03/20,929.0,2143,"24,51",312,402.0
35288090320,Maracaí,03/20,1606.0,4052,"12,28",484,712.0
35288580320,Marapoama,03/20,344.0,826,"9,87",89,128.0
35289080320,Mariápolis,03/20,550.0,1619,"15,31",181,239.0
35290050320,Marília,03/20,18000.0,45688,"6,15",4315,5054.0
35291040320,Marinópolis,03/20,225.0,1128,"9,56",57,64.0
35292030320,Martinópolis,03/20,3630.0,6752,"11,80",1125,1292.0
35293020320,Matão,03/20,6587.0,14867,"6,41",1560,1844.0
35294010320,Mauá,03/20,24431.0,59045,"4,92",5490,6195.0
35295000320,Mendonça,03/20,338.0,1304,"5,03",36,47.0
35296090320,Meridiano,03/20,420.0,1864,"6,87",65,81.0
35296580320,Mesópolis,03/20,244.0,661,"9,52",28,36.0
35297080320,Miguelópolis,03/20,3647.0,7040,"17,04",1080,1435.0
35298070320,Mineiros do Tietê,03/20,1881.0,3645,"13,90",406,543.0
35299060320,Miracatu,03/20,6421.0,11430,"25,74",1357,1548.0
35300030320,Mira Estrela,03/20,288.0,1245,"7,36",43,54.0
35301020320,Mirandópolis,03/20,2466.0,6086,"8,95",562,634.0
35302010320,Mirante do Paranapanema,03/20,2957.0,9209,"15,01",617,680.0
35303000320,Mirassol,03/20,3967.0,10693,"5,84",661,762.0
35304090320,Mirassolândia,03/20,545.0,1456,"12,14",166,251.0
35305080320,Mococa,03/20,6901.0,14596,"8,03",1430,1592.0
35306070320,Mogi das Cruzes,03/20,69714.0,121165,"16,66",21597,28901.0
35307060320,Mogi Guaçu,03/20,10244.0,25421,"4,96",2084,2439.0
35308050320,Mogi Mirim,03/20,4494.0,11214,"4,46",916,1044.0
35309040320,Mombuca,03/20,853.0,1623,"18,97",209,238.0
35310010320,Monções,03/20,168.0,821,"6,04",31,38.0
35311000320,Mongaguá,03/20,11709.0,19911,"17,98",2634,3176.0
35312090320,Monte Alegre do Sul,03/20,357.0,961,"4,14",96,114.0
35313080320,Monte Alto,03/20,1968.0,5519,"3,83",404,480.0
35314070320,Monte Aprazível,03/20,3070.0,6686,"11,95",934,1336.0
35315060320,Monte Azul Paulista,03/20,1497.0,3609,"6,42",386,464.0
35316050320,Monte Castelo,03/20,580.0,1480,"11,12",145,166.0
35317040320,Monteiro Lobato,03/20,676.0,1406,"12,43",142,169.0
35318030320,Monte Mor,03/20,11818.0,23566,"21,32",3759,5539.0
35319020320,Morro Agudo,03/20,4080.0,8461,"12,53",1129,1517.0
35320090320,Morungaba,03/20,1135.0,4956,"6,88",179,215.0
35320580320,Motuca,03/20,557.0,1063,"9,83",128,151.0
35321080320,Murutinga do Sul,03/20,908.0,2141,"20,06",297,378.0
35321570320,Nantes,03/20,468.0,1055,"11,64",114,145.0
35322070320,Narandiba,03/20,416.0,1952,"7,13",41,52.0
35323060320,Natividade da Serra,03/20,1196.0,2218,"14,23",221,241.0
35324050320,Nazaré Paulista,03/20,3376.0,6025,"14,70",865,1026.0
35325040320,Neves Paulista,03/20,987.0,2805,"10,89",274,408.0
35326030320,Nhandeara,03/20,933.0,2547,"6,13",235,280.0
35327020320,Nipoã,03/20,824.0,1725,"15,99",258,387.0
35328010320,Nova Aliança,03/20,631.0,1866,"6,43",104,135.0
35328270320,Nova Campina,03/20,2821.0,4940,"25,28",800,916.0
35328430320,Nova Canaã Paulista,03/20,246.0,810,"10,78",69,78.0
35328680320,Nova Castilho,03/20,141.0,401,"8,35",28,33.0
35329000320,Nova Europa,03/20,1162.0,3911,"10,16",213,296.0
35330070320,Nova Granada,03/20,2051.0,4864,"7,63",512,578.0
35331060320,Nova Guataporanga,03/20,413.0,942,"18,70",136,181.0
35332050320,Nova Independência,03/20,926.0,1595,"24,03",314,467.0
35332540320,Novais,03/20,614.0,1870,"7,10",112,156.0
35333040320,Nova Luzitânia,03/20,441.0,1315,"10,06",123,190.0
35334030320,Nova Odessa,03/20,3254.0,7603,"4,74",720,851.0
35335020320,Novo Horizonte,03/20,2916.0,8730,"5,43",576,660.0
35336010320,Nuporanga,03/20,817.0,1698,"7,58",209,254.0
35337000320,Ocauçu,03/20,784.0,1607,"15,75",211,318.0
35338090320,Óleo,03/20,373.0,781,"9,10",94,115.0
35339080320,Olímpia,03/20,5135.0,13864,"9,46",1423,2274.0
35340050320,Onda Verde,03/20,332.0,1161,"7,87",85,116.0
35341040320,Oriente,03/20,756.0,1378,"9,73",192,218.0
35342030320,Orindiúva,03/20,234.0,1101,"2,89",13,19.0
35343020320,Orlândia,03/20,2833.0,5882,"5,47",565,649.0
35344010320,Osasco,03/20,82212.0,169210,"9,38",20203,23150.0
35345000320,Oscar Bressane,03/20,337.0,921,"12,01",87,118.0
35346090320,Osvaldo Cruz,03/20,3721.0,8678,"9,68",984,1056.0
35347080320,Ourinhos,03/20,8655.0,19961,"7,07",2066,2288.0
35347570320,Ouroeste,03/20,1216.0,3709,"11,78",325,488.0
35348070320,Ouro Verde,03/20,2298.0,4266,"25,43",705,869.0
35349060320,Pacaembu,03/20,1186.0,2805,"9,85",272,293.0
35350020320,Palestina,03/20,1273.0,2394,"9,39",346,409.0
35351010320,Palmares Paulista,03/20,790.0,2327,"4,58",125,143.0
35352000320,Palmeira d'Oeste,03/20,1123.0,2765,"8,90",265,303.0
35353090320,Palmital,03/20,3144.0,6248,"11,96",853,964.0
35354080320,Panorama,03/20,2823.0,5404,"16,73",705,961.0
35355070320,Paraguaçu Paulista,03/20,7378.0,14651,"16,45",1945,2574.0
35356060320,Paraibuna,03/20,2467.0,5501,"11,60",337,381.0
35357050320,Paraíso,03/20,560.0,1498,"8,23",152,254.0
35358040320,Paranapanema,03/20,2511.0,5471,"10,22",591,728.0
35359030320,Paranapuã,03/20,617.0,1817,"12,11",115,178.0
35360000320,Parapuã,03/20,1803.0,4202,"16,28",553,704.0
35361090320,Pardinho,03/20,556.0,1550,"7,14",91,112.0
35362080320,Pariquera-Açu,03/20,2797.0,7062,"13,34",545,585.0
35362570320,Parisi,03/20,434.0,1164,"18,24",130,194.0
35363070320,Patrocínio Paulista,03/20,1748.0,3890,"8,49",314,350.0
35364060320,Paulicéia,03/20,1677.0,3403,"22,68",455,607.0
35365050320,Paulínia,03/20,8106.0,20635,"7,83",2274,3431.0
35365700320,Paulistânia,03/20,279.0,989,"13,85",70,116.0
35366040320,Paulo de Faria,03/20,1253.0,2635,"12,98",178,203.0
35367030320,Pederneiras,03/20,5326.0,11118,"9,64",1250,1510.0
35368020320,Pedra Bela,03/20,877.0,1685,"11,84",214,252.0
35369010320,Pedranópolis,03/20,129.0,1082,"4,58",22,31.0
35370080320,Pedregulho,03/20,2827.0,5200,"17,16",875,1183.0
35371070320,Pedreira,03/20,2776.0,9858,"6,79",906,1563.0
35371560320,Pedrinhas Paulista,03/20,272.0,1092,"8,29",63,74.0
35372060320,Pedro de Toledo,03/20,2991.0,5092,"21,09",747,869.0
35373050320,Penápolis,03/20,5550.0,11277,"7,13",1402,1561.0
35374040320,Pereira Barreto,03/20,2149.0,5286,"7,59",387,455.0
35375030320,Pereiras,03/20,785.0,2364,"6,34",75,96.0
35376020320,Peruíbe,03/20,14398.0,29049,"22,42",3707,5108.0
35377010320,Piacatu,03/20,408.0,2052,"5,85",59,62.0
35378000320,Piedade,03/20,7196.0,14191,"11,51",1670,1861.0
35379090320,Pilar do Sul,03/20,2973.0,7649,"8,74",327,378.0
35380060320,Pindamonhangaba,03/20,22459.0,45269,"12,05",6088,7324.0
35381050320,Pindorama,03/20,1121.0,2964,"5,26",258,287.0
35382040320,Pinhalzinho,03/20,1715.0,4450,"8,76",287,356.0
35383030320,Piquerobi,03/20,657.0,1539,"14,11",165,193.0
35385010320,Piquete,03/20,2032.0,4420,"13,09",379,417.0
35386000320,Piracaia,03/20,3665.0,6916,"10,93",734,820.0
35387090320,Piracicaba,03/20,33153.0,75117,"6,61",9072,10344.0
35388080320,Piraju,03/20,3671.0,8160,"11,42",1021,1431.0
35389070320,Pirajuí,03/20,2649.0,5301,"11,67",912,1083.0
35390040320,Pirangi,03/20,775.0,2052,"4,47",161,201.0
35391030320,Pirapora do Bom Jesus,03/20,3605.0,5899,"14,28",958,1132.0
35392020320,Pirapozinho,03/20,1780.0,4885,"5,99",302,319.0
35393010320,Pirassununga,03/20,4477.0,10841,"5,15",957,1070.0
35394000320,Piratininga,03/20,1038.0,2964,"5,43",206,240.0
35395090320,Pitangueiras,03/20,4818.0,8629,"9,81",1234,1355.0
35396080320,Planalto,03/20,703.0,1821,"9,29",160,189.0
35397070320,Platina,03/20,746.0,1596,"21,06",225,327.0
35398060320,Poá,03/20,17829.0,37846,"16,37",5507,8007.0
35399050320,Poloni,03/20,696.0,2193,"11,51",158,244.0
35400020320,Pompéia,03/20,1405.0,5781,"5,81",185,216.0
35401010320,Pongaí,03/20,461.0,900,"9,58",118,139.0
35402000320,Pontal,03/20,4602.0,9285,"7,50",902,1038.0
35402590320,Pontalinda,03/20,600.0,1946,"8,66",103,117.0
35403090320,Pontes Gestal,03/20,274.0,1068,"8,27",82,121.0
35404080320,Populina,03/20,729.0,1872,"16,10",235,363.0
35405070320,Porangaba,03/20,1042.0,2609,"8,37",161,198.0
35406060320,Porto Feliz,03/20,3542.0,9268,"5,62",654,786.0
35407050320,Porto Ferreira,03/20,3569.0,9306,"6,24",815,939.0
35407540320,Potim,03/20,3805.0,7336,"16,54",958,1069.0
